upstream,downstream,downstream_j,pop,lwr,upr,samp
0.9,0.1,DS Juv = 0.5,96934472.5,25961917.625,188026562.375,1551
0.9,0.1,DS Juv = 0.6,96643196.5,29513218.625,195531474.125,1543
0.9,0.1,DS Juv = 0.7,105296382,28897384.175,203556852.35,1553
0.9,0.1,DS Juv = 0.8,106068047.5,31281222.85,214487886.175,1535
0.9,0.1,DS Juv = 0.9,112783669,34771041,231453573.925,1565
0.9,0.1,DS Juv = 1,131702741.5,41257972.85,257982679.625,1492
0.9,0.2,DS Juv = 0,81030099,22321694.2,163045576.95,1492
0.9,0.2,DS Juv = 0.1,84353453,24001150,165108495.025,1465
0.9,0.2,DS Juv = 0.2,89507182.5,23609377.125,176327447.65,1501
0.9,0.2,DS Juv = 0.3,86391151,24657662.725,178116812.4,1534
0.9,0.2,DS Juv = 0.4,97441014,26957179.15,184379527.025,1515
0.9,0.2,DS Juv = 0.5,95472904.5,26376220.55,184053470.325,1664
0.9,0.2,DS Juv = 0.6,102485395,28683405.8,197448051.45,1502
0.9,0.2,DS Juv = 0.7,103260630,30414775.625,207351269.15,1504
0.9,0.2,DS Juv = 0.8,108375853,31462331.75,211120857.625,1524
0.9,0.2,DS Juv = 0.9,127265886,35527526.275,237535511.825,1522
0.9,0.2,DS Juv = 1,132963668.5,39260760.525,262004563.05,1452
0.9,0.3,DS Juv = 0,87135881.5,23040968.025,165713856.875,1460
0.9,0.3,DS Juv = 0.1,87249826,23255049.8,167250319.975,1473
0.9,0.3,DS Juv = 0.2,88057467,24098553.6,181537863.45,1448
0.9,0.3,DS Juv = 0.3,88647146.5,27113966.45,176259639.75,1419
0.9,0.3,DS Juv = 0.4,87791673.5,23500144.2,185135751.45,1486
0.9,0.3,DS Juv = 0.5,95653925,27406150.975,185879376.125,1459
0.9,0.3,DS Juv = 0.6,98304866,28271125.2,194141929.05,1565
0.9,0.3,DS Juv = 0.7,103444103,32694622.25,218132517.35,1553
0.9,0.3,DS Juv = 0.8,112026298.5,31506212.625,220436232.575,1534
0.9,0.3,DS Juv = 0.9,128558824,36353649.425,239814433.8,1471
0.9,0.3,DS Juv = 1,138913529,41065518.65,260536322.65,1511
0.9,0.4,DS Juv = 0,82520977,23588174.9,164924357.4,1515
0.9,0.4,DS Juv = 0.1,88092396,23748325.45,172996025.55,1521
0.9,0.4,DS Juv = 0.2,90104602.5,24751938.375,178996636.1,1473
0.9,0.4,DS Juv = 0.3,87983546.5,24766959.5,177056609.575,1470
0.9,0.4,DS Juv = 0.4,89797983.5,27497323.5,183837046.35,1505
0.9,0.4,DS Juv = 0.5,104451487.5,29180318.575,201242693.65,1555
0.9,0.4,DS Juv = 0.6,98787031,28928823.6,199058627.775,1457
0.9,0.4,DS Juv = 0.7,108058583,31057414.425,221555519.175,1446
0.9,0.4,DS Juv = 0.8,114154000.5,33035883.15,224970683.9,1511
0.9,0.4,DS Juv = 0.9,122102397.5,35556697.8,243534415.925,1507
0.9,0.4,DS Juv = 1,138084946.5,43457103.85,263921559.9,1458
0.9,0.5,DS Juv = 0,89156390.5,21571397.1,170386877.45,1527
0.9,0.5,DS Juv = 0.1,88611736,25085801.925,173995616.45,1469
0.9,0.5,DS Juv = 0.2,86178791.5,24291103.875,178800833.775,1383
0.9,0.5,DS Juv = 0.3,91932748.5,24549562.9,189664760.425,1524
0.9,0.5,DS Juv = 0.4,95941069.5,26079130.525,195577207.075,1513
0.9,0.5,DS Juv = 0.5,97907776.5,27338170.475,201630483.05,1506
0.9,0.5,DS Juv = 0.6,103949367,29377995.375,208038214.2,1495
0.9,0.5,DS Juv = 0.7,110937200,29130560.2,211189445.7,1544
0.9,0.5,DS Juv = 0.8,108334792.5,31811716.2,222988435.425,1515
0.9,0.5,DS Juv = 0.9,121015983,35918914.225,253377771.75,1458
0.9,0.5,DS Juv = 1,139216168.5,46292882.125,271337692.35,1527
0.9,0.6,DS Juv = 0,86045361.5,24141806.875,174990319.8,1471
0.9,0.6,DS Juv = 0.1,85227514.5,24114436.15,182596808.75,1516
0.9,0.6,DS Juv = 0.2,93853388.5,27030249.9,185520285.15,1517
0.9,0.6,DS Juv = 0.3,96371011,27933193.825,185626304.4,1543
0.9,0.6,DS Juv = 0.4,101087478,28251362.525,196532841.375,1518
0.9,0.6,DS Juv = 0.5,103141646.5,29802205.575,206669579.675,1540
0.9,0.6,DS Juv = 0.6,103724141,31674209.15,207350226.55,1487
0.9,0.6,DS Juv = 0.7,109034399.5,32626041.9,220771399.6,1504
0.9,0.6,DS Juv = 0.8,118188978.5,36085584.35,233731686.075,1464
0.9,0.6,DS Juv = 0.9,131081988,37780077.525,248323978.8,1546
0.9,0.6,DS Juv = 1,140085674.5,44592646.9,275674248.075,1507
0.9,0.7,DS Juv = 0,81865139,23204593.8,179931167.9,1483
0.9,0.7,DS Juv = 0.1,98975071.5,26428988.825,180231088.025,1547
0.9,0.7,DS Juv = 0.2,100244615.5,28605454.7,195163475.75,1511
0.9,0.7,DS Juv = 0.3,98960454.5,26983987.3,186768855.25,1487
0.9,0.7,DS Juv = 0.4,99325357.5,30663871.575,203440510.425,1474
0.9,0.7,DS Juv = 0.5,106460289.5,30552051.45,203519681,1553
0.9,0.7,DS Juv = 0.6,108852712,29111772.725,212373614.875,1529
0.9,0.7,DS Juv = 0.7,115441807,37188306.6,229306028.3,1462
0.9,0.7,DS Juv = 0.8,118286915.5,34833124.375,244710156.125,1459
0.9,0.7,DS Juv = 0.9,132848416,41039688.625,260728144.35,1465
0.9,0.7,DS Juv = 1,144103246,48012691.65,281784541.175,1470
0.9,0.8,DS Juv = 0,93926245,26786346.825,183679698.4,1490
0.9,0.8,DS Juv = 0.1,92063808.5,26992362.5,181606879.6,1522
0.9,0.8,DS Juv = 0.2,97150600.5,28341985.75,192400454.85,1518
0.9,0.8,DS Juv = 0.3,98420272,28494722.7,205984411.825,1510
0.9,0.8,DS Juv = 0.4,98651930.5,27576556.75,204924337.825,1461
0.9,0.8,DS Juv = 0.5,109394286.5,33396534.375,211452367.2,1521
0.9,0.8,DS Juv = 0.6,107243943.5,35182359.25,218467646.025,1458
0.9,0.8,DS Juv = 0.7,122004231,36409115.675,230123970.65,1486
0.9,0.8,DS Juv = 0.8,127253074.5,36560017.575,253872262.575,1509
0.9,0.8,DS Juv = 0.9,143416880,44178171.4,276852609.3,1580
0.9,0.8,DS Juv = 1,156428164,51142428.225,301832914.45,1446
0.9,0.9,DS Juv = 0,97406854,25417711.325,193213349.925,1523
0.9,0.9,DS Juv = 0.1,92943771,26653697.775,193989442.35,1505
0.9,0.9,DS Juv = 0.2,101318515.5,27731752.175,196151012.925,1615
0.9,0.9,DS Juv = 0.3,111370347,34634247.95,215046374.85,1426
0.9,0.9,DS Juv = 0.4,106263496.5,31312464.725,210426689.875,1494
0.9,0.9,DS Juv = 0.5,114053509,34036033.05,221701145.325,1469
0.9,0.9,DS Juv = 0.6,121822133,35927930.75,228066083.725,1460
0.9,0.9,DS Juv = 0.7,125583453,39030018.75,247406961.925,1485
0.9,0.9,DS Juv = 0.8,134317369.5,40152502.65,267810880.575,1452
0.9,0.9,DS Juv = 0.9,146291050,46954976.375,278046342.175,1533
0.9,0.9,DS Juv = 1,165669145.5,55859406.1,320368261.85,1544
0.9,1,DS Juv = 0,100824280.5,27423964.85,202213397.1,1535
0.9,1,DS Juv = 0.1,96980115.5,30099339.45,205473725.45,1554
0.9,1,DS Juv = 0.2,110847641,31503131.125,205824843.525,1491
0.9,1,DS Juv = 0.3,109273682,30696434.6,230012094.75,1493
0.9,1,DS Juv = 0.4,113322771,34145492.625,218396786.475,1497
0.9,1,DS Juv = 0.5,119077984.5,36110085.4,235539620.725,1461
0.9,1,DS Juv = 0.6,118441161,37944303.4,247263314.4,1493
0.9,1,DS Juv = 0.7,136456323.5,43546784.625,265295666,1456
0.9,1,DS Juv = 0.8,144112486.5,45728920.5,285527501.45,1535
0.9,1,DS Juv = 0.9,161196911,53982558.8,302613479.35,1597
0.9,1,DS Juv = 1,184815412.5,63639962.5,346121122.625,1446
1,0,DS Juv = 0,77953848.5,20077402,155774402.275,1568
1,0,DS Juv = 0.1,83833575.5,23091605.675,163166710.625,1465
1,0,DS Juv = 0.2,82489989,23348547.6,164009244.8,1472
1,0,DS Juv = 0.3,83528219,22662410.6,163120739.85,1458
1,0,DS Juv = 0.4,86669538.5,24078895.125,175599104.725,1587
1,0,DS Juv = 0.5,87734447.5,23660688.55,178993067.4,1540
1,0,DS Juv = 0.6,95766126,25311612.35,188554765.875,1523
1,0,DS Juv = 0.7,96244741.5,26872047.8,196411046.275,1522
1,0,DS Juv = 0.8,105809548.5,29652531.45,222512917.725,1485
1,0,DS Juv = 0.9,116152803.5,34484690,242122337.925,1471
1,0,DS Juv = 1,138522163,40242347.075,274945018.1,1465
1,0.1,DS Juv = 0,76404558,20499464.575,160609427.525,1490
1,0.1,DS Juv = 0.1,75734522,20953961.775,157766984.175,1519
1,0.1,DS Juv = 0.2,79764278,20658693.475,164269827.85,1519
1,0.1,DS Juv = 0.3,85534854,21883411.325,171308225.35,1472
1,0.1,DS Juv = 0.4,90415634.5,24938937.75,173325936.7,1492
1,0.1,DS Juv = 0.5,95554355.5,22065654.875,190807894.1,1476
1,0.1,DS Juv = 0.6,99133138,26299409.9,186800329.225,1510
1,0.1,DS Juv = 0.7,106695254.5,26863357.825,211192124.925,1561
1,0.1,DS Juv = 0.8,116977983.5,31907061.775,228627325.375,1555
1,0.1,DS Juv = 0.9,113012074.5,34383935,247201319.625,1464
1,0.1,DS Juv = 1,138362538.5,45280876,272972120.075,1492
1,0.2,DS Juv = 0,73451343,19191507.875,153320185.2,1480
1,0.2,DS Juv = 0.1,76028065.5,20024434.925,162797620.35,1497
1,0.2,DS Juv = 0.2,79639552.5,23219733.1,162521454.175,1506
1,0.2,DS Juv = 0.3,81900882.5,22902000.575,175859423.75,1485
1,0.2,DS Juv = 0.4,82762420.5,22000515.75,172339747.4,1452
1,0.2,DS Juv = 0.5,88951013.5,24535637.375,186468184.45,1478
1,0.2,DS Juv = 0.6,94768757.5,26526123.225,190764224.525,1463
1,0.2,DS Juv = 0.7,105084191.5,28865565.525,210221041.8,1484
1,0.2,DS Juv = 0.8,112826187,32703930.05,222928413.325,1423
1,0.2,DS Juv = 0.9,125243963,32047226.95,245015495.55,1493
1,0.2,DS Juv = 1,142480624,43844917.275,279202644.55,1526
1,0.3,DS Juv = 0,76818445,21567820.325,160458427.975,1485
1,0.3,DS Juv = 0.1,76877322,18678662.625,161216811.4,1514
1,0.3,DS Juv = 0.2,81318707,21554286.45,169749792.375,1453
1,0.3,DS Juv = 0.3,79379744,21683564.45,175159693.175,1566
1,0.3,DS Juv = 0.4,88648023,24819829.55,180549019.55,1566
1,0.3,DS Juv = 0.5,96035004.5,25877133.85,186412109,1554
1,0.3,DS Juv = 0.6,99809898.5,26059878.8,194987357.925,1520
1,0.3,DS Juv = 0.7,102480843.5,29546796.025,201057077.175,1463
1,0.3,DS Juv = 0.8,119008893.5,31215322.55,237066416.175,1598
1,0.3,DS Juv = 0.9,131433268.5,35196908.125,251238240.65,1521
1,0.3,DS Juv = 1,146002175,43115241.775,276103666.15,1505
1,0.4,DS Juv = 0,75958352,20833350.475,167043499.7,1515
1,0.4,DS Juv = 0.1,85813869,22387175.6,171464727.475,1561
1,0.4,DS Juv = 0.2,80322375,23107767.1,172551978.5,1492
1,0.4,DS Juv = 0.3,88233738.5,23467381.625,175200596.975,1559
1,0.4,DS Juv = 0.4,91526100,25497013.425,186574417.05,1449
1,0.4,DS Juv = 0.5,95762737.5,27723152.225,185417599.475,1549
1,0.4,DS Juv = 0.6,106417149.5,27765062.9,202020266.425,1514
1,0.4,DS Juv = 0.7,109253046.5,30658694.75,214144495.85,1500
1,0.4,DS Juv = 0.8,121770062,33286036.125,227778888.875,1430
1,0.4,DS Juv = 0.9,135625477.5,36414825.325,257528421.6,1555
1,0.4,DS Juv = 1,149050583,45639058.025,290974365.825,1542
1,0.5,DS Juv = 0,80557342,20217555.95,171862571.625,1489
1,0.5,DS Juv = 0.1,85372060.5,23469972.925,171921192.525,1536
1,0.5,DS Juv = 0.2,83429513,23253347.2,180258058.05,1552
1,0.5,DS Juv = 0.3,90033169.5,24807737.7,182643013.15,1495
1,0.5,DS Juv = 0.4,94315201,26035402.55,186137409.725,1518
1,0.5,DS Juv = 0.5,94233853,27321896.85,190963569.05,1490
1,0.5,DS Juv = 0.6,103764805,29855110.275,206118952.35,1475
1,0.5,DS Juv = 0.7,105428082.5,31532367.525,214457980.475,1526
1,0.5,DS Juv = 0.8,121264023.5,32040955.25,239403759.325,1551
1,0.5,DS Juv = 0.9,133276561.5,35722270.35,265087871.325,1528
1,0.5,DS Juv = 1,153217539,45869607.05,296490221.325,1515
1,0.6,DS Juv = 0,85610237,23310265.825,172007002.175,1535
1,0.6,DS Juv = 0.1,89824139,22187882.825,172637918.9,1453
1,0.6,DS Juv = 0.2,87663667.5,24215219.175,179109922.9,1567
1,0.6,DS Juv = 0.3,87149196.5,24460892.025,186002311.075,1476
1,0.6,DS Juv = 0.4,93819438,26567533.3,190657054.3,1463
1,0.6,DS Juv = 0.5,106088128,28080869.225,198205514.975,1441
1,0.6,DS Juv = 0.6,112687069,28928142.525,211394408.95,1523
1,0.6,DS Juv = 0.7,110952485,30783304.35,228846850.625,1544
1,0.6,DS Juv = 0.8,121900078.5,36305226.925,249379925.5,1478
1,0.6,DS Juv = 0.9,139827184,37823462.375,270118330.825,1480
1,0.6,DS Juv = 1,159819817,47533464.925,297983473.9,1474
1,0.7,DS Juv = 0,85904272.5,22310883.525,172250900.525,1547
1,0.7,DS Juv = 0.1,88844510.5,24758384.075,181540684.025,1508
1,0.7,DS Juv = 0.2,92012847.5,24381848.9,178558741.975,1542
1,0.7,DS Juv = 0.3,88462863,26673731.325,188050428.7,1495
1,0.7,DS Juv = 0.4,95805705.5,27107337.075,194660501.4,1554
1,0.7,DS Juv = 0.5,105148931,28724644.95,211082967.15,1555
1,0.7,DS Juv = 0.6,108763053.5,29984569.075,222409637.975,1531
1,0.7,DS Juv = 0.7,117125505.5,34541729.975,240221827.675,1504
1,0.7,DS Juv = 0.8,128153579.5,35271694.675,249728210.225,1579
1,0.7,DS Juv = 0.9,133936285.5,39386507.375,276911550.75,1436
1,0.7,DS Juv = 1,168832918.5,52946944.4,321737125.575,1461
1,0.8,DS Juv = 0,87970781.5,22742236.875,182401378.475,1491
1,0.8,DS Juv = 0.1,95318031,22188445.2,186839989.7,1496
1,0.8,DS Juv = 0.2,95380116.5,24526366.7,188201147.375,1557
1,0.8,DS Juv = 0.3,96157860,26733794.725,189269672.025,1497
1,0.8,DS Juv = 0.4,94435412,26281278.9,201846894.775,1439
1,0.8,DS Juv = 0.5,105352803.5,29329681.85,217780631.925,1530
1,0.8,DS Juv = 0.6,109495195.5,32990700.425,229158419.175,1520
1,0.8,DS Juv = 0.7,118943427.5,36667854.8,239879536.5,1500
1,0.8,DS Juv = 0.8,131127817.5,38168216.75,257336590.325,1489
1,0.8,DS Juv = 0.9,160175655,47958319.625,281029340.575,1454
1,0.8,DS Juv = 1,174884632,55266846.15,328954222.825,1488
1,0.9,DS Juv = 0,93263989.5,25687840.325,192678856.125,1458
1,0.9,DS Juv = 0.1,99530548.5,25680594.825,194070407.775,1575
1,0.9,DS Juv = 0.2,96280166.5,26763637.325,191787928.775,1525
1,0.9,DS Juv = 0.3,102122619,29269646.05,196089440.875,1463
1,0.9,DS Juv = 0.4,106928874,31650234.575,208478841.525,1511
1,0.9,DS Juv = 0.5,104402683.5,32232991.725,221681766.9,1435
1,0.9,DS Juv = 0.6,114922531.5,33128823.95,234308045.775,1473
1,0.9,DS Juv = 0.7,125299576,36504402.05,245810895.525,1495
1,0.9,DS Juv = 0.8,131652570,38553265.65,281398851.7,1463
1,0.9,DS Juv = 0.9,165693451,51566735.275,307471263.775,1533
1,0.9,DS Juv = 1,181647351,60527140.6,354241407.975,1494
1,1,DS Juv = 0,91926383,25589797.425,199625483.5,1462
1,1,DS Juv = 0.1,101709965.5,30088957.025,203049899.175,1544
1,1,DS Juv = 0.2,102141239.5,29567960.975,202588871.925,1479
1,1,DS Juv = 0.3,108576047,30730173.425,212230078.825,1555
1,1,DS Juv = 0.4,116322286,35372108.025,228403149.125,1502
1,1,DS Juv = 0.5,116963646,32882511.7,233498289.9,1458
1,1,DS Juv = 0.6,122599638.5,37910895.225,251726864.6,1532
1,1,DS Juv = 0.7,138652685,42825177.775,280740917.95,1541
1,1,DS Juv = 0.8,153230457,48339119.475,298111057.725,1505
1,1,DS Juv = 0.9,185762914,56791116.325,349632411.825,1506
1,1,DS Juv = 1,204760262.5,70119988.45,410295511.675,1478
